,corpus,model,topic,rater,intrusion,confidence
6935,nytimes,mallet,48,114,1,1
6936,nytimes,mallet,48,118,1,1
6937,nytimes,mallet,48,125,1,1
6938,nytimes,mallet,48,127,1,1
6939,nytimes,mallet,48,129,1,1
6940,nytimes,mallet,48,131,1,1
6941,nytimes,mallet,48,133,1,1
6942,nytimes,mallet,48,134,1,1
6943,nytimes,mallet,48,135,1,1
6944,nytimes,mallet,48,137,1,1
6945,nytimes,mallet,48,151,1,1
6946,nytimes,mallet,48,153,1,1
6947,nytimes,mallet,48,156,1,1
6948,nytimes,mallet,48,159,1,0
6949,nytimes,mallet,21,0,1,1
6950,nytimes,mallet,21,8,1,1
6951,nytimes,mallet,21,13,1,1
6952,nytimes,mallet,21,14,1,1
6953,nytimes,mallet,21,15,1,1
6954,nytimes,mallet,21,26,1,1
6955,nytimes,mallet,21,29,1,1
6956,nytimes,mallet,21,31,1,1
6957,nytimes,mallet,21,38,1,1
6958,nytimes,mallet,21,40,1,1
6959,nytimes,mallet,21,42,1,1
6960,nytimes,mallet,21,43,1,1
6961,nytimes,mallet,21,52,1,1
6962,nytimes,mallet,21,55,1,1
6963,nytimes,mallet,21,56,1,1
6964,nytimes,mallet,21,65,1,1
6965,nytimes,mallet,21,67,1,1
6966,nytimes,mallet,21,68,1,0
6967,nytimes,mallet,21,69,1,1
6968,nytimes,mallet,21,71,1,1
6969,nytimes,mallet,21,74,1,1
6970,nytimes,mallet,21,75,1,1
6971,nytimes,mallet,21,80,1,1
6972,nytimes,mallet,21,81,1,1
6973,nytimes,mallet,21,83,1,1
6974,nytimes,mallet,21,85,1,1
6975,nytimes,mallet,21,86,1,1
6976,nytimes,mallet,21,91,1,1
6977,nytimes,mallet,21,93,1,1
6978,nytimes,mallet,21,95,1,1
6979,nytimes,mallet,21,100,1,1
6980,nytimes,mallet,21,107,1,1
6981,nytimes,mallet,21,110,1,1
6982,nytimes,mallet,21,112,1,1
6983,nytimes,mallet,21,117,1,1
6984,nytimes,mallet,21,126,1,1
6985,nytimes,mallet,21,129,1,1
6986,nytimes,mallet,21,136,1,1
6987,nytimes,mallet,21,141,1,1
6988,nytimes,mallet,21,143,1,1
6989,nytimes,mallet,21,145,1,1
6990,nytimes,mallet,21,150,1,1
6991,nytimes,mallet,21,151,1,1
6992,nytimes,mallet,21,154,1,1
6993,nytimes,mallet,21,157,1,1
6994,nytimes,mallet,21,160,1,1
6995,nytimes,mallet,30,0,1,1
6996,nytimes,mallet,30,5,0,1
6997,nytimes,mallet,30,17,1,1
6998,nytimes,mallet,30,18,1,1
6999,nytimes,mallet,30,19,1,1
7000,nytimes,mallet,30,22,1,1
7001,nytimes,mallet,30,26,1,1
7002,nytimes,mallet,30,33,1,1
7003,nytimes,mallet,30,39,1,1
7004,nytimes,mallet,30,55,0,1
7005,nytimes,mallet,30,60,0,1
7006,nytimes,mallet,30,61,0,1
7007,nytimes,mallet,30,63,0,1
7008,nytimes,mallet,30,68,0,1
7009,nytimes,mallet,30,69,0,1
7010,nytimes,mallet,30,70,0,1
7011,nytimes,mallet,30,78,0,1
7012,nytimes,mallet,30,79,0,1
7013,nytimes,mallet,30,80,0,1
7014,nytimes,mallet,30,92,1,1
7015,nytimes,mallet,30,96,1,1
7016,nytimes,mallet,30,97,0,1
7017,nytimes,mallet,30,101,0,1
7018,nytimes,mallet,30,109,1,1
7019,nytimes,mallet,30,112,1,1
7020,nytimes,mallet,30,122,1,1
7021,nytimes,mallet,30,123,0,1
7022,nytimes,mallet,30,130,0,1
7023,nytimes,mallet,30,140,1,1
7024,nytimes,mallet,30,143,0,1
7025,nytimes,mallet,30,146,1,1
7026,nytimes,mallet,30,147,1,1
7027,nytimes,mallet,30,148,1,1
7028,nytimes,mallet,30,152,0,1
7029,nytimes,mallet,30,157,0,0
7030,nytimes,mallet,30,159,1,1
7031,nytimes,mallet,30,160,1,1
7032,nytimes,mallet,16,3,0,1
7033,nytimes,mallet,16,12,0,1
7034,nytimes,mallet,16,16,0,1
7035,nytimes,mallet,16,21,0,1
7036,nytimes,mallet,16,25,0,1
7037,nytimes,mallet,16,29,0,1
7038,nytimes,mallet,16,30,1,1
7039,nytimes,mallet,16,33,0,1
7040,nytimes,mallet,16,34,0,1
7041,nytimes,mallet,16,37,0,1
7042,nytimes,mallet,16,45,0,1
7043,nytimes,mallet,16,49,0,1
7044,nytimes,mallet,16,50,0,1
7045,nytimes,mallet,16,56,0,1
7046,nytimes,mallet,16,57,0,1
7047,nytimes,mallet,16,63,0,1
7048,nytimes,mallet,16,69,0,1
7049,nytimes,mallet,16,73,0,1
7050,nytimes,mallet,16,75,0,1
7051,nytimes,mallet,16,78,0,1
7052,nytimes,mallet,16,80,0,1
7053,nytimes,mallet,16,81,1,1
7054,nytimes,mallet,16,93,1,1
7055,nytimes,mallet,16,94,0,1
7056,nytimes,mallet,16,103,0,1
7057,nytimes,mallet,16,106,0,1
7058,nytimes,mallet,16,108,0,1
7059,nytimes,mallet,16,113,1,1
7060,nytimes,mallet,16,115,1,1
7061,nytimes,mallet,16,123,0,1
7062,nytimes,mallet,16,136,0,1
7063,nytimes,mallet,16,143,0,1
7064,nytimes,mallet,16,144,0,1
7065,nytimes,mallet,16,145,0,1
7066,nytimes,mallet,16,146,1,1
7067,nytimes,mallet,16,153,0,1
7068,nytimes,mallet,16,156,0,1
7069,nytimes,mallet,16,158,1,1
7070,nytimes,mallet,26,4,1,1
7071,nytimes,mallet,26,9,1,1
7072,nytimes,mallet,26,18,1,1
7073,nytimes,mallet,26,22,1,1
7074,nytimes,mallet,26,26,1,1
7075,nytimes,mallet,26,30,1,1
7076,nytimes,mallet,26,31,1,1
7077,nytimes,mallet,26,33,1,1
7078,nytimes,mallet,26,36,1,1
7079,nytimes,mallet,26,37,1,1
7080,nytimes,mallet,26,39,1,1
7081,nytimes,mallet,26,47,1,1
7082,nytimes,mallet,26,56,1,1
7083,nytimes,mallet,26,62,1,1
7084,nytimes,mallet,26,63,1,1
7085,nytimes,mallet,26,66,1,1
7086,nytimes,mallet,26,68,1,1
7087,nytimes,mallet,26,72,1,1
7088,nytimes,mallet,26,73,1,1
7089,nytimes,mallet,26,78,1,1
7090,nytimes,mallet,26,84,1,1
7091,nytimes,mallet,26,91,1,1
7092,nytimes,mallet,26,95,1,1
7093,nytimes,mallet,26,101,0,1
7094,nytimes,mallet,26,103,1,1
7095,nytimes,mallet,26,104,1,1
7096,nytimes,mallet,26,105,1,1
7097,nytimes,mallet,26,108,1,1
7098,nytimes,mallet,26,116,1,1
7099,nytimes,mallet,26,120,1,1
7100,nytimes,mallet,26,129,1,1
7101,nytimes,mallet,26,138,1,1
7102,nytimes,mallet,26,143,1,1
7103,nytimes,mallet,26,145,1,1
7104,nytimes,mallet,26,148,1,1
7105,nytimes,mallet,26,151,1,1
7106,nytimes,mallet,26,154,1,1
7107,nytimes,mallet,26,155,1,1
7108,nytimes,mallet,26,160,1,1
7109,nytimes,mallet,7,7,1,1
7110,nytimes,mallet,7,14,1,1
7111,nytimes,mallet,7,17,1,1
7112,nytimes,mallet,7,20,0,1
7113,nytimes,mallet,7,23,1,1
7114,nytimes,mallet,7,25,1,1
7115,nytimes,mallet,7,32,1,1
7116,nytimes,mallet,7,37,1,1
7117,nytimes,mallet,7,38,1,1
7118,nytimes,mallet,7,45,1,1
7119,nytimes,mallet,7,55,1,1
7120,nytimes,mallet,7,60,1,1
7121,nytimes,mallet,7,63,1,1
7122,nytimes,mallet,7,65,1,1
7123,nytimes,mallet,7,67,1,1
7124,nytimes,mallet,7,73,1,1
7125,nytimes,mallet,7,78,1,1
7126,nytimes,mallet,7,80,1,1
7127,nytimes,mallet,7,82,0,1
7128,nytimes,mallet,7,89,1,1
7129,nytimes,mallet,7,96,1,1
7130,nytimes,mallet,7,97,0,1
7131,nytimes,mallet,7,99,1,1
7132,nytimes,mallet,7,108,0,1
7133,nytimes,mallet,7,110,1,1
7134,nytimes,mallet,7,116,1,1
7135,nytimes,mallet,7,117,0,1
7136,nytimes,mallet,7,122,1,1
7137,nytimes,mallet,7,125,1,1
7138,nytimes,mallet,7,128,1,1
7139,nytimes,mallet,7,129,1,1
7140,nytimes,mallet,7,130,1,1
7141,nytimes,mallet,7,134,1,1
7142,nytimes,mallet,7,135,1,1
7143,nytimes,mallet,7,136,1,1
7144,nytimes,mallet,7,139,1,1
7145,nytimes,mallet,7,150,1,1
7146,nytimes,mallet,19,1,0,1
7147,nytimes,mallet,19,2,1,1
7148,nytimes,mallet,19,5,1,1
7149,nytimes,mallet,19,6,0,1
7150,nytimes,mallet,19,7,1,1
7151,nytimes,mallet,19,8,1,1
7152,nytimes,mallet,19,12,0,1
7153,nytimes,mallet,19,15,0,1
7154,nytimes,mallet,19,17,0,0
7155,nytimes,mallet,19,18,1,1
7156,nytimes,mallet,19,22,1,1
7157,nytimes,mallet,19,26,1,1
7158,nytimes,mallet,19,29,0,1
7159,nytimes,mallet,19,31,1,1
7160,nytimes,mallet,19,35,0,1
7161,nytimes,mallet,19,41,1,1
7162,nytimes,mallet,19,42,1,1
7163,nytimes,mallet,19,45,0,1
7164,nytimes,mallet,19,47,1,1
7165,nytimes,mallet,19,50,1,1
7166,nytimes,mallet,19,55,0,1
7167,nytimes,mallet,19,62,0,1
7168,nytimes,mallet,19,66,0,1
7169,nytimes,mallet,19,70,0,1
7170,nytimes,mallet,19,78,1,1
7171,nytimes,mallet,19,81,0,1
7172,nytimes,mallet,19,85,1,1
7173,nytimes,mallet,19,89,1,1
7174,nytimes,mallet,19,91,1,1
7175,nytimes,mallet,19,92,0,1
7176,nytimes,mallet,19,93,1,1
7177,nytimes,mallet,19,100,0,1
7178,nytimes,mallet,19,101,0,1
7179,nytimes,mallet,19,102,0,1
7180,nytimes,mallet,19,109,1,1
7181,nytimes,mallet,19,110,0,1
7182,nytimes,mallet,19,113,1,1
7183,nytimes,mallet,19,114,0,1
7184,nytimes,mallet,19,115,0,1
7185,nytimes,mallet,19,117,0,1
7186,nytimes,mallet,19,124,0,1
7187,nytimes,mallet,19,135,0,1
7188,nytimes,mallet,19,153,0,1
7189,nytimes,mallet,19,154,0,1
7190,nytimes,mallet,19,155,0,1
7191,nytimes,mallet,19,157,0,1
7192,nytimes,mallet,19,158,0,1
7193,nytimes,mallet,14,3,1,1
7194,nytimes,mallet,14,11,1,1
7195,nytimes,mallet,14,13,1,1
7196,nytimes,mallet,14,19,1,1
7197,nytimes,mallet,14,20,1,1
7198,nytimes,mallet,14,25,1,1
7199,nytimes,mallet,14,26,1,1
7200,nytimes,mallet,14,27,1,1
7201,nytimes,mallet,14,36,1,1
7202,nytimes,mallet,14,37,1,1
7203,nytimes,mallet,14,45,0,1
7204,nytimes,mallet,14,48,1,1
7205,nytimes,mallet,14,50,1,1
7206,nytimes,mallet,14,64,1,1
7207,nytimes,mallet,14,77,0,1
7208,nytimes,mallet,14,81,1,1
7209,nytimes,mallet,14,88,1,1
7210,nytimes,mallet,14,98,1,1
7211,nytimes,mallet,14,99,1,1
7212,nytimes,mallet,14,103,1,1
7213,nytimes,mallet,14,108,1,1
7214,nytimes,mallet,14,111,1,1
7215,nytimes,mallet,14,130,1,1
7216,nytimes,mallet,14,135,1,1
7217,nytimes,mallet,14,144,1,1
7218,nytimes,mallet,14,146,1,1
7219,nytimes,mallet,14,147,1,1
7220,nytimes,mallet,14,149,0,1
7221,nytimes,mallet,14,152,0,1
7222,nytimes,mallet,14,157,1,1
7223,nytimes,mallet,18,0,1,1
7224,nytimes,mallet,18,3,1,1
7225,nytimes,mallet,18,11,1,1
7226,nytimes,mallet,18,13,0,0
7227,nytimes,mallet,18,15,1,1
7228,nytimes,mallet,18,16,1,1
7229,nytimes,mallet,18,22,0,1
7230,nytimes,mallet,18,29,1,1
7231,nytimes,mallet,18,30,0,0
7232,nytimes,mallet,18,37,1,1
7233,nytimes,mallet,18,44,1,1
7234,nytimes,mallet,18,45,1,1
7235,nytimes,mallet,18,52,1,1
7236,nytimes,mallet,18,54,1,1
7237,nytimes,mallet,18,55,1,1
7238,nytimes,mallet,18,60,1,1
7239,nytimes,mallet,18,70,0,1
7240,nytimes,mallet,18,78,1,1
7241,nytimes,mallet,18,86,1,1
7242,nytimes,mallet,18,89,1,1
7243,nytimes,mallet,18,91,1,1
7244,nytimes,mallet,18,92,1,1
7245,nytimes,mallet,18,93,1,1
7246,nytimes,mallet,18,97,1,1
7247,nytimes,mallet,18,100,1,1
7248,nytimes,mallet,18,104,1,1
7249,nytimes,mallet,18,109,1,1
7250,nytimes,mallet,18,115,1,1
7251,nytimes,mallet,18,116,1,1
7252,nytimes,mallet,18,120,1,1
7253,nytimes,mallet,18,121,1,1
7254,nytimes,mallet,18,126,1,1
7255,nytimes,mallet,18,128,0,1
7256,nytimes,mallet,18,129,1,1
7257,nytimes,mallet,18,140,0,1
7258,nytimes,mallet,18,141,1,1
7259,nytimes,mallet,18,145,1,1
7260,nytimes,mallet,18,150,0,1
7261,nytimes,mallet,18,156,1,1
7262,nytimes,mallet,47,2,0,1
7263,nytimes,mallet,47,4,0,1
7264,nytimes,mallet,47,6,0,1
7265,nytimes,mallet,47,13,0,1
7266,nytimes,mallet,47,17,0,1
7267,nytimes,mallet,47,19,0,1
7268,nytimes,mallet,47,34,0,1
7269,nytimes,mallet,47,35,0,1
7270,nytimes,mallet,47,37,0,1
7271,nytimes,mallet,47,38,0,1
7272,nytimes,mallet,47,43,1,1
7273,nytimes,mallet,47,45,0,1
7274,nytimes,mallet,47,47,1,1
7275,nytimes,mallet,47,50,1,1
7276,nytimes,mallet,47,54,1,1
7277,nytimes,mallet,47,57,1,1
7278,nytimes,mallet,47,59,1,1
7279,nytimes,mallet,47,61,1,1
7280,nytimes,mallet,47,62,0,1
7281,nytimes,mallet,47,66,1,1
7282,nytimes,mallet,47,74,1,1
7283,nytimes,mallet,47,76,1,1
7284,nytimes,mallet,47,77,1,1
7285,nytimes,mallet,47,79,1,1
7286,nytimes,mallet,47,95,1,1
7287,nytimes,mallet,47,101,0,1
7288,nytimes,mallet,47,107,1,1
7289,nytimes,mallet,47,110,0,1
7290,nytimes,mallet,47,115,1,1
7291,nytimes,mallet,47,117,1,1
7292,nytimes,mallet,47,123,0,1
7293,nytimes,mallet,47,125,0,1
7294,nytimes,mallet,47,130,1,1
7295,nytimes,mallet,47,133,0,1
7296,nytimes,mallet,47,135,0,1
7297,nytimes,mallet,47,140,1,1
7298,nytimes,mallet,47,146,1,1
7299,nytimes,mallet,47,150,1,1
7300,nytimes,mallet,47,151,0,1
7301,nytimes,mallet,47,153,1,1
7302,nytimes,mallet,47,156,0,1
7303,nytimes,mallet,47,158,1,1
7304,nytimes,mallet,23,4,1,1
7305,nytimes,mallet,23,5,1,1
7306,nytimes,mallet,23,8,1,1
7307,nytimes,mallet,23,10,1,1
7308,nytimes,mallet,23,16,1,1
7309,nytimes,mallet,23,18,0,1
7310,nytimes,mallet,23,29,0,1
7311,nytimes,mallet,23,31,1,1
7312,nytimes,mallet,23,34,1,1
7313,nytimes,mallet,23,37,1,1
7314,nytimes,mallet,23,41,1,1
7315,nytimes,mallet,23,46,0,1
7316,nytimes,mallet,23,50,0,1
7317,nytimes,mallet,23,57,0,1
7318,nytimes,mallet,23,58,1,1
7319,nytimes,mallet,23,59,1,1
7320,nytimes,mallet,23,60,0,1
7321,nytimes,mallet,23,62,1,1
7322,nytimes,mallet,23,63,1,1
7323,nytimes,mallet,23,69,1,1
7324,nytimes,mallet,23,74,1,1
7325,nytimes,mallet,23,79,1,1
7326,nytimes,mallet,23,80,1,1
7327,nytimes,mallet,23,82,0,1
7328,nytimes,mallet,23,87,1,1
7329,nytimes,mallet,23,89,1,1
7330,nytimes,mallet,23,94,1,1
7331,nytimes,mallet,23,95,1,1
7332,nytimes,mallet,23,98,1,1
7333,nytimes,mallet,23,111,1,1
7334,nytimes,mallet,23,112,1,1
7335,nytimes,mallet,23,130,1,1
7336,nytimes,mallet,23,139,1,1
7337,nytimes,mallet,23,141,1,1
7338,nytimes,mallet,23,146,1,1
7339,nytimes,mallet,23,157,1,1
7340,nytimes,mallet,23,158,1,1
7341,nytimes,mallet,23,160,1,1
7342,nytimes,mallet,17,2,1,0
7343,nytimes,mallet,17,7,1,1
7344,nytimes,mallet,17,8,1,1
7345,nytimes,mallet,17,12,1,1
7346,nytimes,mallet,17,18,1,1
7347,nytimes,mallet,17,19,1,1
7348,nytimes,mallet,17,20,0,1
7349,nytimes,mallet,17,24,1,1
7350,nytimes,mallet,17,27,1,1
7351,nytimes,mallet,17,33,0,1
7352,nytimes,mallet,17,43,1,0
7353,nytimes,mallet,17,44,1,1
7354,nytimes,mallet,17,50,1,1
7355,nytimes,mallet,17,51,1,1
7356,nytimes,mallet,17,52,1,1
7357,nytimes,mallet,17,60,1,1
7358,nytimes,mallet,17,62,1,1
7359,nytimes,mallet,17,66,1,1
7360,nytimes,mallet,17,67,1,1
7361,nytimes,mallet,17,74,1,1
7362,nytimes,mallet,17,75,1,1
7363,nytimes,mallet,17,82,0,1
7364,nytimes,mallet,17,88,1,1
7365,nytimes,mallet,17,89,1,1
7366,nytimes,mallet,17,90,1,1
7367,nytimes,mallet,17,97,1,1
7368,nytimes,mallet,17,101,0,1
7369,nytimes,mallet,17,107,1,1
7370,nytimes,mallet,17,111,1,1
7371,nytimes,mallet,17,112,0,1
7372,nytimes,mallet,17,115,1,1
7373,nytimes,mallet,17,118,1,1
7374,nytimes,mallet,17,121,1,1
7375,nytimes,mallet,17,123,0,1
7376,nytimes,mallet,17,124,0,1
7377,nytimes,mallet,17,128,1,1
7378,nytimes,mallet,17,133,1,1
7379,nytimes,mallet,17,136,1,1
7380,nytimes,mallet,17,138,1,1
7381,nytimes,mallet,17,141,1,1
7382,nytimes,mallet,17,143,0,1
7383,nytimes,mallet,17,148,1,1
7384,nytimes,mallet,17,149,1,1
7385,nytimes,mallet,17,151,1,1
7386,nytimes,mallet,17,155,1,1
7387,nytimes,mallet,17,156,1,1
7388,nytimes,mallet,22,3,0,1
7389,nytimes,mallet,22,6,0,1
7390,nytimes,mallet,22,13,0,1
7391,nytimes,mallet,22,18,0,1
7392,nytimes,mallet,22,23,0,1
7393,nytimes,mallet,22,25,0,1
7394,nytimes,mallet,22,37,0,1
7395,nytimes,mallet,22,39,0,1
7396,nytimes,mallet,22,40,0,1
7397,nytimes,mallet,22,41,0,1
7398,nytimes,mallet,22,44,0,1
7399,nytimes,mallet,22,45,0,1
7400,nytimes,mallet,22,47,0,1
7401,nytimes,mallet,22,69,0,1
7402,nytimes,mallet,22,73,1,1
7403,nytimes,mallet,22,76,1,1
7404,nytimes,mallet,22,81,0,1
7405,nytimes,mallet,22,83,0,1
7406,nytimes,mallet,22,87,0,1
7407,nytimes,mallet,22,88,0,1
7408,nytimes,mallet,22,94,0,1
7409,nytimes,mallet,22,95,0,1
7410,nytimes,mallet,22,97,0,1
7411,nytimes,mallet,22,105,0,1
7412,nytimes,mallet,22,108,0,1
7413,nytimes,mallet,22,113,0,1
7414,nytimes,mallet,22,118,1,0
7415,nytimes,mallet,22,119,0,1
7416,nytimes,mallet,22,120,0,1
7417,nytimes,mallet,22,122,0,1
7418,nytimes,mallet,22,124,0,1
7419,nytimes,mallet,22,126,0,1
7420,nytimes,mallet,22,129,0,1
7421,nytimes,mallet,22,134,0,1
7422,nytimes,mallet,22,138,0,1
7423,nytimes,mallet,22,141,0,1
7424,nytimes,mallet,22,147,0,1
7425,nytimes,mallet,22,151,0,1
7426,nytimes,mallet,22,160,1,1
7427,nytimes,mallet,25,2,1,1
7428,nytimes,mallet,25,5,1,1
7429,nytimes,mallet,25,14,1,1
7430,nytimes,mallet,25,16,1,1
7431,nytimes,mallet,25,19,1,1
7432,nytimes,mallet,25,24,1,1
7433,nytimes,mallet,25,26,1,1
7434,nytimes,mallet,25,40,1,1
7435,nytimes,mallet,25,45,1,1
7436,nytimes,mallet,25,48,1,1
7437,nytimes,mallet,25,54,1,1
7438,nytimes,mallet,25,61,1,1
7439,nytimes,mallet,25,65,1,1
7440,nytimes,mallet,25,66,1,1
7441,nytimes,mallet,25,88,1,1
7442,nytimes,mallet,25,92,1,1
7443,nytimes,mallet,25,96,1,1
7444,nytimes,mallet,25,103,1,1
7445,nytimes,mallet,25,108,1,1
7446,nytimes,mallet,25,110,1,1
7447,nytimes,mallet,25,112,1,1
7448,nytimes,mallet,25,115,1,1
7449,nytimes,mallet,25,119,1,1
7450,nytimes,mallet,25,121,1,1
7451,nytimes,mallet,25,127,1,1
7452,nytimes,mallet,25,134,1,1
7453,nytimes,mallet,25,135,0,1
7454,nytimes,mallet,25,137,1,1
7455,nytimes,mallet,25,147,1,1
7456,nytimes,mallet,25,148,1,1
7457,nytimes,mallet,25,154,0,1
7458,nytimes,mallet,25,160,1,1
7459,nytimes,mallet,4,0,1,1
7460,nytimes,mallet,4,4,1,1
7461,nytimes,mallet,4,6,1,1
7462,nytimes,mallet,4,10,0,1
7463,nytimes,mallet,4,11,1,1
7464,nytimes,mallet,4,19,0,1
7465,nytimes,mallet,4,20,0,1
7466,nytimes,mallet,4,27,1,1
7467,nytimes,mallet,4,33,0,1
7468,nytimes,mallet,4,42,0,1
7469,nytimes,mallet,4,44,0,1
7470,nytimes,mallet,4,46,0,1
7471,nytimes,mallet,4,47,0,1
7472,nytimes,mallet,4,48,1,1
7473,nytimes,mallet,4,58,0,1
7474,nytimes,mallet,4,66,0,1
7475,nytimes,mallet,4,67,0,1
7476,nytimes,mallet,4,74,0,1
7477,nytimes,mallet,4,76,0,1
7478,nytimes,mallet,4,80,0,1
7479,nytimes,mallet,4,81,0,1
7480,nytimes,mallet,4,85,0,1
7481,nytimes,mallet,4,87,0,1
7482,nytimes,mallet,4,97,0,1
7483,nytimes,mallet,4,100,0,1
7484,nytimes,mallet,4,108,1,1
7485,nytimes,mallet,4,111,0,1
7486,nytimes,mallet,4,112,0,1
7487,nytimes,mallet,4,120,0,1
7488,nytimes,mallet,4,122,1,1
7489,nytimes,mallet,4,128,0,1
7490,nytimes,mallet,4,134,1,1
7491,nytimes,mallet,4,151,1,1
7492,nytimes,mallet,4,154,0,1
7493,nytimes,mallet,4,155,1,1
7494,nytimes,mallet,4,157,1,1
7495,nytimes,mallet,42,1,1,1
7496,nytimes,mallet,42,15,1,1
7497,nytimes,mallet,42,18,1,1
7498,nytimes,mallet,42,23,0,1
7499,nytimes,mallet,42,24,1,1
7500,nytimes,mallet,42,26,1,1
7501,nytimes,mallet,42,33,1,1
7502,nytimes,mallet,42,36,1,1
7503,nytimes,mallet,42,38,1,1
7504,nytimes,mallet,42,42,1,1
7505,nytimes,mallet,42,46,1,1
7506,nytimes,mallet,42,51,1,1
7507,nytimes,mallet,42,57,1,1
7508,nytimes,mallet,42,60,1,1
7509,nytimes,mallet,42,79,1,1
7510,nytimes,mallet,42,85,1,1
7511,nytimes,mallet,42,87,1,1
7512,nytimes,mallet,42,90,1,1
7513,nytimes,mallet,42,92,1,1
7514,nytimes,mallet,42,98,1,1
7515,nytimes,mallet,42,107,1,1
7516,nytimes,mallet,42,109,1,1
7517,nytimes,mallet,42,127,0,1
7518,nytimes,mallet,42,137,0,1
7519,nytimes,mallet,42,144,1,1
7520,nytimes,mallet,42,155,0,1
7521,nytimes,mallet,42,159,0,1
7522,nytimes,mallet,34,1,1,1
7523,nytimes,mallet,34,4,1,1
7524,nytimes,mallet,34,7,1,1
7525,nytimes,mallet,34,11,1,1
7526,nytimes,mallet,34,14,1,1
7527,nytimes,mallet,34,18,1,1
7528,nytimes,mallet,34,22,1,1
7529,nytimes,mallet,34,27,1,1
7530,nytimes,mallet,34,30,1,1
7531,nytimes,mallet,34,32,1,1
7532,nytimes,mallet,34,33,1,1
7533,nytimes,mallet,34,35,1,1
7534,nytimes,mallet,34,36,1,1
7535,nytimes,mallet,34,39,1,1
7536,nytimes,mallet,34,43,1,1
7537,nytimes,mallet,34,44,1,1
7538,nytimes,mallet,34,45,1,1
7539,nytimes,mallet,34,63,1,1
7540,nytimes,mallet,34,64,1,1
7541,nytimes,mallet,34,69,1,1
7542,nytimes,mallet,34,73,1,1
7543,nytimes,mallet,34,74,1,1
7544,nytimes,mallet,34,76,1,1
7545,nytimes,mallet,34,78,1,1
7546,nytimes,mallet,34,80,1,1
7547,nytimes,mallet,34,84,1,1
7548,nytimes,mallet,34,85,1,1
7549,nytimes,mallet,34,92,1,1
7550,nytimes,mallet,34,101,0,1
7551,nytimes,mallet,34,103,1,1
7552,nytimes,mallet,34,106,1,1
7553,nytimes,mallet,34,109,1,1
7554,nytimes,mallet,34,112,1,1
7555,nytimes,mallet,34,116,1,1
7556,nytimes,mallet,34,119,1,1
7557,nytimes,mallet,34,127,1,1
7558,nytimes,mallet,34,138,1,1
7559,nytimes,mallet,34,142,1,1
7560,nytimes,mallet,34,145,1,1
7561,nytimes,mallet,34,152,0,1
7562,nytimes,mallet,34,158,1,1
7563,nytimes,mallet,1,1,0,1
7564,nytimes,mallet,1,4,1,1
7565,nytimes,mallet,1,13,1,1
7566,nytimes,mallet,1,14,1,1
7567,nytimes,mallet,1,17,0,1
7568,nytimes,mallet,1,20,1,1
7569,nytimes,mallet,1,24,1,1
7570,nytimes,mallet,1,29,0,1
7571,nytimes,mallet,1,40,0,1
7572,nytimes,mallet,1,44,1,1
7573,nytimes,mallet,1,50,1,1
7574,nytimes,mallet,1,53,1,1
7575,nytimes,mallet,1,55,1,1
7576,nytimes,mallet,1,56,1,0
7577,nytimes,mallet,1,60,1,1
7578,nytimes,mallet,1,61,1,1
7579,nytimes,mallet,1,65,1,1
7580,nytimes,mallet,1,67,1,1
7581,nytimes,mallet,1,74,1,1
7582,nytimes,mallet,1,75,1,1
7583,nytimes,mallet,1,78,1,1
7584,nytimes,mallet,1,80,1,1
7585,nytimes,mallet,1,89,1,1
7586,nytimes,mallet,1,92,1,1
7587,nytimes,mallet,1,98,1,1
7588,nytimes,mallet,1,99,1,1
7589,nytimes,mallet,1,102,1,1
7590,nytimes,mallet,1,104,1,1
7591,nytimes,mallet,1,109,1,1
7592,nytimes,mallet,1,127,1,1
7593,nytimes,mallet,1,129,1,1
7594,nytimes,mallet,1,131,1,1
7595,nytimes,mallet,1,134,1,1
7596,nytimes,mallet,1,141,1,1
7597,nytimes,mallet,1,142,1,1
7598,nytimes,mallet,1,144,1,1
7599,nytimes,mallet,1,147,1,1
7600,nytimes,mallet,1,148,1,1
7601,nytimes,mallet,1,152,0,0
7602,nytimes,mallet,1,159,1,1
7603,nytimes,mallet,8,0,1,1
7604,nytimes,mallet,8,8,1,1
7605,nytimes,mallet,8,18,0,1
7606,nytimes,mallet,8,28,1,1
7607,nytimes,mallet,8,32,0,1
7608,nytimes,mallet,8,36,1,1
7609,nytimes,mallet,8,39,1,1
7610,nytimes,mallet,8,53,0,1
7611,nytimes,mallet,8,54,0,1
7612,nytimes,mallet,8,58,0,1
7613,nytimes,mallet,8,59,0,1
7614,nytimes,mallet,8,65,0,1
7615,nytimes,mallet,8,66,0,1
7616,nytimes,mallet,8,67,0,1
7617,nytimes,mallet,8,68,0,1
7618,nytimes,mallet,8,71,0,1
7619,nytimes,mallet,8,73,0,1
7620,nytimes,mallet,8,74,0,1
7621,nytimes,mallet,8,76,0,1
7622,nytimes,mallet,8,77,0,1
7623,nytimes,mallet,8,79,0,1
7624,nytimes,mallet,8,81,1,1
7625,nytimes,mallet,8,93,1,1
7626,nytimes,mallet,8,95,1,1
7627,nytimes,mallet,8,110,1,1
7628,nytimes,mallet,8,113,1,1
7629,nytimes,mallet,8,117,1,1
7630,nytimes,mallet,8,133,0,1
7631,nytimes,mallet,8,145,0,0
7632,nytimes,mallet,8,150,0,1
